time_gbp,time_eur,time_eurgbp,one,tow
2024-06-20 09:05:04.717000,2024-06-20 09:05:04.717000,2024-06-20 09:05:04.717000,-7.699999999987162,-0.3000000000097369
2024-06-20 09:05:06.418000,2024-06-20 09:05:06.418000,2024-06-20 09:05:06.418000,-7.699999999987162,-1.300000000005186
2024-06-20 09:05:11.833000,2024-06-20 09:05:11.833000,2024-06-20 09:05:11.833000,-7.699999999987162,-0.3000000000097369
2024-06-20 09:05:12.034000,2024-06-20 09:05:12.034000,2024-06-20 09:05:12.034000,-7.699999999987162,-1.1500000000153054
2024-06-20 09:05:12.131000,2024-06-20 09:05:12.131000,2024-06-20 09:05:12.131000,-7.699999999987162,-0.1500000000198564
2024-06-20 09:05:12.233000,2024-06-20 09:05:12.233000,2024-06-20 09:05:12.233000,-6.849999999981593,-0.1500000000198564
2024-06-20 09:05:12.433000,2024-06-20 09:05:12.433000,2024-06-20 09:05:12.433000,-7.699999999987162,-0.1500000000198564
2024-06-20 09:05:12.530000,2024-06-20 09:05:12.530000,2024-06-20 09:05:12.530000,-7.699999999987162,-1.1500000000153054
2024-06-20 09:05:13.335000,2024-06-20 09:05:13.335000,2024-06-20 09:05:13.335000,-7.699999999987162,-0.1500000000198564
2024-06-20 09:05:14.335000,2024-06-20 09:05:14.335000,2024-06-20 09:05:14.335000,-7.699999999987162,0.699999999985712
2024-06-20 09:05:14.832000,2024-06-20 09:05:14.832000,2024-06-20 09:05:14.832000,-7.699999999987162,-1.300000000005186
2024-06-20 09:05:19.879000,2024-06-20 09:05:19.879000,2024-06-20 09:05:19.879000,-6.700000000002815,-2.2999999999895326
2024-06-20 09:05:19.913000,2024-06-20 09:05:19.913000,2024-06-20 09:05:19.913000,-6.700000000002815,-1.2999999999940837
2024-06-20 09:05:20.075000,2024-06-20 09:05:20.075000,2024-06-20 09:05:20.075000,-6.700000000002815,-2.2999999999895326
2024-06-20 09:05:21.073000,2024-06-20 09:05:21.073000,2024-06-20 09:05:21.073000,-6.700000000002815,-1.2999999999940837
2024-06-20 09:05:21.475000,2024-06-20 09:05:21.475000,2024-06-20 09:05:21.475000,-6.700000000002815,-0.2999999999986347
2024-06-20 09:05:22.074000,2024-06-20 09:05:22.074000,2024-06-20 09:05:22.074000,-6.700000000002815,-1.2999999999940837
2024-06-20 09:05:22.774000,2024-06-20 09:05:22.774000,2024-06-20 09:05:22.774000,-6.700000000002815,-0.2999999999986347
2024-06-20 09:05:23.275000,2024-06-20 09:05:23.275000,2024-06-20 09:05:23.275000,-6.700000000002815,-1.2999999999940837
