time,one,tow
2024-06-24 20:39:55.772758,-0.2199999999999999,0.02
2024-06-24 20:39:55.882109,-0.2199999999999999,0.02
2024-06-24 20:39:56.069583,-0.2199999999999999,0.02
2024-06-24 20:39:56.210241,-0.2199999999999999,0.02
2024-06-24 20:39:56.397896,-0.2199999999999999,0.02
2024-06-24 20:39:56.569630,-0.2199999999999999,0.02
2024-06-24 20:39:56.694589,-0.2199999999999999,0.02
2024-06-24 20:39:56.866504,-0.2199999999999999,0.02
2024-06-24 20:39:57.022785,-0.2199999999999999,0.02
2024-06-24 20:39:57.194631,-0.2199999999999999,0.02
2024-06-24 20:39:57.366498,-0.2199999999999999,0.02
2024-06-24 20:39:57.507134,-0.2199999999999999,0.02
2024-06-24 20:39:57.679005,-0.2199999999999999,0.02
2024-06-24 20:39:57.866477,-0.2199999999999999,0.02
2024-06-24 20:39:58.045501,-0.2199999999999999,0.02
2024-06-24 20:39:58.194662,-0.2199999999999999,0.02
2024-06-24 20:39:58.319605,-0.2199999999999999,0.01
2024-06-24 20:39:58.444666,-0.2199999999999999,0.01
2024-06-24 20:39:58.585199,-0.2299999999999999,0.02
2024-06-24 20:39:58.750297,-0.2299999999999999,0.02
2024-06-24 20:39:58.882139,-0.2299999999999999,0.02
2024-06-24 20:39:58.991515,-0.2299999999999999,0.02
2024-06-24 20:39:59.100848,-0.2299999999999999,0.02
2024-06-24 20:39:59.210222,-0.2299999999999999,0.02
2024-06-24 20:39:59.382132,-0.2299999999999999,0.02
2024-06-24 20:39:59.507430,-0.2299999999999999,0.02
2024-06-24 20:39:59.678994,-0.2299999999999999,0.02
2024-06-24 20:39:59.850853,-0.2299999999999999,0.02
2024-06-24 20:39:59.991528,-0.2299999999999999,0.02
2024-06-24 20:40:00.178973,-0.2299999999999999,0.02
2024-06-24 20:40:00.382097,-0.2299999999999999,0.02
2024-06-24 20:40:00.546222,-0.2299999999999999,0.02
2024-06-24 20:40:00.679015,-0.2299999999999999,0.02
2024-06-24 20:40:00.819582,-0.2299999999999999,0.02
2024-06-24 20:40:00.975899,-0.2299999999999999,0.02
2024-06-24 20:40:01.116461,-0.2299999999999999,0.02
2024-06-24 20:40:01.244894,-0.2299999999999999,0.02
2024-06-24 20:40:01.413810,-0.2299999999999999,0.02
2024-06-24 20:40:01.570615,-0.24,0.03
2024-06-24 20:40:01.757098,-0.24,0.03
2024-06-24 20:40:01.913556,-0.24,0.03
2024-06-24 20:40:02.116718,-0.24,0.03
2024-06-24 20:40:02.272796,-0.24,0.03
2024-06-24 20:40:02.413383,-0.24,0.03
2024-06-24 20:40:02.600849,-0.24,0.03
2024-06-24 20:40:02.773241,-0.25,0.05
2024-06-24 20:40:02.975858,-0.25,0.05
2024-06-24 20:40:03.163324,-0.24,0.03
2024-06-24 20:40:03.319598,-0.24,0.03
2024-06-24 20:40:03.507083,-0.2299999999999999,0.03
2024-06-24 20:40:03.772733,-0.24,0.04
2024-06-24 20:40:03.944577,-0.24,0.04
2024-06-24 20:40:04.085204,-0.24,0.04
2024-06-24 20:40:04.244796,-0.24,0.04
2024-06-24 20:40:04.397769,-0.24,0.04
2024-06-24 20:40:04.569595,-0.24,0.04
2024-06-24 20:40:04.725922,-0.2299999999999999,0.03
2024-06-24 20:40:04.898000,-0.2299999999999999,0.03
2024-06-24 20:40:05.163578,-0.2299999999999999,0.03
2024-06-24 20:40:05.303988,-0.2299999999999999,0.03
2024-06-24 20:40:05.475876,-0.2299999999999999,0.03
2024-06-24 20:40:05.663363,-0.2299999999999999,0.03
2024-06-24 20:40:05.819590,-0.2299999999999999,0.03
2024-06-24 20:40:05.960292,-0.2299999999999999,0.03
2024-06-24 20:40:06.116445,-0.2299999999999999,0.03
2024-06-24 20:40:06.257102,-0.2299999999999999,0.03
2024-06-24 20:40:06.417335,-0.2299999999999999,0.03
2024-06-24 20:40:06.585334,-0.2299999999999999,0.03
2024-06-24 20:40:06.710208,-0.2299999999999999,0.03
2024-06-24 20:40:06.913380,-0.2299999999999999,0.03
2024-06-24 20:40:07.085233,-0.2299999999999999,0.03
2024-06-24 20:40:07.272730,-0.2299999999999999,0.03
2024-06-24 20:40:07.429012,-0.2199999999999999,0.02
2024-06-24 20:40:07.585222,-0.2199999999999999,0.02
2024-06-24 20:40:07.772731,-0.2199999999999999,0.02
2024-06-24 20:40:07.928960,-0.2299999999999999,0.03
2024-06-24 20:40:08.085247,-0.2299999999999999,0.03
2024-06-24 20:40:08.225824,-0.2299999999999999,0.03
2024-06-24 20:40:08.382104,-0.2299999999999999,0.03
2024-06-24 20:40:08.546162,-0.2299999999999999,0.03
2024-06-24 20:40:08.695001,-0.2299999999999999,0.03
2024-06-24 20:40:08.866448,-0.2299999999999999,0.03
2024-06-24 20:40:08.991485,-0.2299999999999999,0.03
2024-06-24 20:40:09.178966,-0.2299999999999999,0.03
2024-06-24 20:40:09.344529,-0.2299999999999999,0.03
2024-06-24 20:40:09.507101,-0.2299999999999999,0.03
2024-06-24 20:40:09.679018,-0.2299999999999999,0.03
2024-06-24 20:40:09.882098,-0.2299999999999999,0.03
2024-06-24 20:40:10.022727,-0.2299999999999999,0.03
2024-06-24 20:40:10.178977,-0.2299999999999999,0.03
2024-06-24 20:40:10.319606,-0.2299999999999999,0.03
2024-06-24 20:40:10.460210,-0.2299999999999999,0.03
2024-06-24 20:40:10.600864,-0.2299999999999999,0.03
2024-06-24 20:40:10.788403,-0.2299999999999999,0.03
2024-06-24 20:40:10.913334,-0.2299999999999999,0.03
2024-06-24 20:40:11.069632,-0.2299999999999999,0.03
2024-06-24 20:40:11.272694,-0.2299999999999999,0.03
2024-06-24 20:40:11.475865,-0.2299999999999999,0.03
2024-06-24 20:40:11.600849,-0.2299999999999999,0.03
2024-06-24 20:40:11.741471,-0.2299999999999999,0.03
2024-06-24 20:40:11.897744,-0.2299999999999999,0.03
2024-06-24 20:40:12.069613,-0.2299999999999999,0.03
2024-06-24 20:40:12.210224,-0.2299999999999999,0.03
2024-06-24 20:40:12.413354,-0.2299999999999999,0.03
2024-06-24 20:40:12.585232,-0.2299999999999999,0.03
2024-06-24 20:40:12.744594,-0.2299999999999999,0.03
2024-06-24 20:40:12.913370,-0.2299999999999999,0.03
2024-06-24 20:40:13.085273,-0.2299999999999999,0.03
2024-06-24 20:40:13.244772,-0.2299999999999999,0.03
2024-06-24 20:40:13.413336,-0.2299999999999999,0.03
2024-06-24 20:40:13.569628,-0.2299999999999999,0.03
2024-06-24 20:40:13.725836,-0.2299999999999999,0.03
2024-06-24 20:40:13.882153,-0.2299999999999999,0.03
2024-06-24 20:40:14.044302,-0.2299999999999999,0.03
2024-06-24 20:40:14.196096,-0.2299999999999999,0.03
2024-06-24 20:40:14.366461,-0.2299999999999999,0.03
2024-06-24 20:40:14.569577,-0.2299999999999999,0.03
2024-06-24 20:40:14.772706,-0.25,0.05
2024-06-24 20:40:14.991451,-0.24,0.04
2024-06-24 20:40:15.178958,-0.24,0.04
2024-06-24 20:40:15.382125,-0.24,0.04
2024-06-24 20:40:15.538323,-0.24,0.04
2024-06-24 20:40:15.710188,-0.24,0.04
2024-06-24 20:40:15.882140,-0.24,0.04
2024-06-24 20:40:16.007338,-0.24,0.04
2024-06-24 20:40:16.163357,-0.24,0.04
2024-06-24 20:40:16.319601,-0.24,0.04
2024-06-24 20:40:16.491481,-0.24,0.04
2024-06-24 20:40:16.678984,-0.24,0.04
2024-06-24 20:40:16.819574,-0.24,0.04
2024-06-24 20:40:17.007307,-0.24,0.04
2024-06-24 20:40:17.163364,-0.24,0.04
2024-06-24 20:40:17.319584,-0.24,0.04
2024-06-24 20:40:17.522692,-0.24,0.04
2024-06-24 20:40:17.647746,-0.24,0.04
2024-06-24 20:40:17.794351,-0.24,0.04
2024-06-24 20:40:17.944612,-0.24,0.04
2024-06-24 20:40:18.100860,-0.24,0.04
2024-06-24 20:40:18.272699,-0.24,0.04
2024-06-24 20:40:18.428945,-0.24,0.04
2024-06-24 20:40:18.585228,-0.24,0.04
2024-06-24 20:40:18.741445,-0.24,0.04
2024-06-24 20:40:18.897748,-0.24,0.04
2024-06-24 20:40:19.046194,-0.24,0.04
2024-06-24 20:40:19.197850,-0.24,0.04
2024-06-24 20:40:19.344616,-0.26,0.05
2024-06-24 20:40:19.523853,-0.26,0.05
2024-06-24 20:40:19.694582,-0.26,0.05
2024-06-24 20:40:19.882096,-0.26,0.05
2024-06-24 20:40:20.053973,-0.25,0.05
2024-06-24 20:40:20.244885,-0.25,0.05
2024-06-24 20:40:20.428989,-0.24,0.04
2024-06-24 20:40:20.600896,-0.2299999999999999,0.03
2024-06-24 20:40:20.773035,-0.2299999999999999,0.03
2024-06-24 20:40:20.897704,-0.2299999999999999,0.03
2024-06-24 20:40:21.022693,-0.2299999999999999,0.03
2024-06-24 20:40:21.163323,-0.24,0.04
2024-06-24 20:40:21.303958,-0.24,0.04
2024-06-24 20:40:21.475846,-0.24,0.04
2024-06-24 20:40:21.600853,-0.24,0.04
2024-06-24 20:40:21.744655,-0.24,0.04
2024-06-24 20:40:21.913338,-0.24,0.04
2024-06-24 20:40:22.100869,-0.24,0.04
2024-06-24 20:40:22.250591,-0.24,0.04
2024-06-24 20:40:22.413361,-0.24,0.04
2024-06-24 20:40:22.569587,-0.24,0.04
2024-06-24 20:40:22.694623,-0.24,0.04
2024-06-24 20:40:22.882101,-0.24,0.04
2024-06-24 20:40:23.069573,-0.25,0.04
2024-06-24 20:40:23.244671,-0.25,0.04
2024-06-24 20:40:23.460250,-0.25,0.04
2024-06-24 20:40:23.616599,-0.2299999999999999,0.03
2024-06-24 20:40:23.866436,-0.24,0.04
2024-06-24 20:40:24.038319,-0.24,0.04
2024-06-24 20:40:24.194569,-0.24,0.04
2024-06-24 20:40:24.428997,-0.24,0.04
2024-06-24 20:40:24.569594,-0.24,0.04
2024-06-24 20:40:24.772717,-0.2299999999999999,0.03
2024-06-24 20:40:24.913340,-0.2299999999999999,0.03
2024-06-24 20:40:25.069564,-0.2299999999999999,0.03
2024-06-24 20:40:25.225848,-0.2299999999999999,0.03
2024-06-24 20:40:25.382354,-0.2299999999999999,0.03
2024-06-24 20:40:25.522839,-0.2299999999999999,0.03
2024-06-24 20:40:25.644333,-0.2299999999999999,0.03
2024-06-24 20:40:25.788367,-0.2299999999999999,0.03
2024-06-24 20:40:25.913360,-0.2299999999999999,0.03
2024-06-24 20:40:26.022702,-0.2299999999999999,0.03
2024-06-24 20:40:26.178995,-0.2299999999999999,0.03
2024-06-24 20:40:26.319628,-0.2299999999999999,0.03
2024-06-24 20:40:26.460266,-0.2299999999999999,0.03
2024-06-24 20:40:26.616477,-0.2299999999999999,0.03
2024-06-24 20:40:26.741431,-0.2299999999999999,0.03
2024-06-24 20:40:26.913348,-0.2299999999999999,0.03
2024-06-24 20:40:27.132072,-0.2299999999999999,0.03
2024-06-24 20:40:27.335198,-0.2299999999999999,0.03
2024-06-24 20:40:27.507106,-0.2299999999999999,0.03
2024-06-24 20:40:27.632072,-0.2299999999999999,0.03
2024-06-24 20:40:27.788338,-0.2299999999999999,0.03
2024-06-24 20:40:27.960212,-0.2299999999999999,0.03
2024-06-24 20:40:28.100855,-0.2299999999999999,0.03
2024-06-24 20:40:28.288371,-0.2299999999999999,0.03
2024-06-24 20:40:28.428959,-0.2299999999999999,0.03
2024-06-24 20:40:28.585315,-0.2299999999999999,0.03
2024-06-24 20:40:28.744281,-0.2299999999999999,0.03
2024-06-24 20:40:28.866453,-0.2299999999999999,0.03
2024-06-24 20:40:29.007106,-0.2299999999999999,0.03
2024-06-24 20:40:29.163353,-0.2299999999999999,0.03
2024-06-24 20:40:29.288467,-0.2299999999999999,0.03
2024-06-24 20:40:29.444593,-0.2299999999999999,0.03
2024-06-24 20:40:29.569600,-0.2299999999999999,0.03
2024-06-24 20:40:29.725851,-0.2299999999999999,0.03
2024-06-24 20:40:29.882212,-0.2299999999999999,0.03
2024-06-24 20:40:30.022742,-0.2299999999999999,0.03
2024-06-24 20:40:30.194594,-0.2299999999999999,0.03
2024-06-24 20:40:30.335205,-0.2299999999999999,0.03
2024-06-24 20:40:30.491495,-0.2299999999999999,0.03
2024-06-24 20:40:30.678958,-0.2299999999999999,0.03
2024-06-24 20:40:30.803937,-0.2299999999999999,0.03
2024-06-24 20:40:30.945176,-0.2299999999999999,0.03
2024-06-24 20:40:31.100834,-0.2299999999999999,0.03
2024-06-24 20:40:31.257074,-0.2299999999999999,0.03
2024-06-24 20:40:31.397745,-0.2299999999999999,0.03
2024-06-24 20:40:31.569571,-0.2299999999999999,0.03
2024-06-24 20:40:31.744853,-0.2299999999999999,0.03
2024-06-24 20:40:31.897705,-0.2299999999999999,0.03
2024-06-24 20:40:32.069584,-0.2299999999999999,0.03
2024-06-24 20:40:32.210182,-0.2299999999999999,0.03
2024-06-24 20:40:32.366440,-0.2299999999999999,0.03
2024-06-24 20:40:32.522702,-0.2299999999999999,0.03
2024-06-24 20:40:32.678927,-0.2299999999999999,0.03
2024-06-24 20:40:32.850810,-0.2299999999999999,0.03
2024-06-24 20:40:32.975846,-0.2299999999999999,0.03
2024-06-24 20:40:33.116432,-0.2299999999999999,0.03
2024-06-24 20:40:33.272732,-0.2299999999999999,0.03
2024-06-24 20:40:33.475830,-0.2299999999999999,0.03
2024-06-24 20:40:33.647728,-0.2299999999999999,0.03
2024-06-24 20:40:33.803925,-0.2299999999999999,0.03
2024-06-24 20:40:33.913345,-0.2299999999999999,0.03
2024-06-24 20:40:34.085347,-0.2299999999999999,0.03
2024-06-24 20:40:34.272728,-0.2299999999999999,0.03
2024-06-24 20:40:34.475810,-0.2299999999999999,0.03
2024-06-24 20:40:34.616446,-0.2299999999999999,0.03
2024-06-24 20:40:34.772730,-0.2299999999999999,0.03
2024-06-24 20:40:34.913514,-0.2299999999999999,0.03
2024-06-24 20:40:35.100839,-0.2299999999999999,0.03
2024-06-24 20:40:35.319592,-0.25,0.03
2024-06-24 20:40:35.507079,-0.25,0.03
2024-06-24 20:40:35.694587,-0.25,0.03
2024-06-24 20:40:35.866482,-0.25,0.03
2024-06-24 20:40:36.027322,-0.25,0.03
2024-06-24 20:40:36.194604,-0.2299999999999999,0.03
2024-06-24 20:40:36.350845,-0.2299999999999999,0.03
2024-06-24 20:40:36.460202,-0.2299999999999999,0.03
2024-06-24 20:40:36.616441,-0.2299999999999999,0.03
2024-06-24 20:40:36.772803,-0.2299999999999999,0.03
2024-06-24 20:40:36.944579,-0.2299999999999999,0.03
2024-06-24 20:40:37.085227,-0.2299999999999999,0.03
2024-06-24 20:40:37.244760,-0.2299999999999999,0.03
2024-06-24 20:40:37.397726,-0.2299999999999999,0.03
2024-06-24 20:40:37.538345,-0.2299999999999999,0.03
2024-06-24 20:40:37.694570,-0.2299999999999999,0.03
2024-06-24 20:40:37.882144,-0.2299999999999999,0.03
2024-06-24 20:40:38.007062,-0.2299999999999999,0.03
2024-06-24 20:40:38.194568,-0.2299999999999999,0.03
2024-06-24 20:40:38.366430,-0.2299999999999999,0.03
2024-06-24 20:40:38.491488,-0.2299999999999999,0.03
2024-06-24 20:40:38.616448,-0.2299999999999999,0.03
2024-06-24 20:40:38.744760,-0.2299999999999999,0.03
2024-06-24 20:40:38.897939,-0.2299999999999999,0.03
2024-06-24 20:40:39.038314,-0.2299999999999999,0.03
2024-06-24 20:40:39.194585,-0.2299999999999999,0.03
2024-06-24 20:40:39.350825,-0.2299999999999999,0.03
2024-06-24 20:40:39.507069,-0.2299999999999999,0.03
2024-06-24 20:40:39.663608,-0.2299999999999999,0.03
2024-06-24 20:40:39.803966,-0.2299999999999999,0.03
2024-06-24 20:40:39.960220,-0.2299999999999999,0.03
2024-06-24 20:40:40.100816,-0.2299999999999999,0.03
2024-06-24 20:40:40.272711,-0.2299999999999999,0.03
2024-06-24 20:40:40.382043,-0.2299999999999999,0.03
2024-06-24 20:40:40.522660,-0.2299999999999999,0.03
2024-06-24 20:40:40.647697,-0.2299999999999999,0.03
2024-06-24 20:40:40.819589,-0.24,0.04
2024-06-24 20:40:40.975826,-0.2299999999999999,0.03
2024-06-24 20:40:41.116464,-0.2299999999999999,0.03
2024-06-24 20:40:41.304556,-0.2299999999999999,0.03
2024-06-24 20:40:41.444646,-0.2299999999999999,0.03
2024-06-24 20:40:41.585228,-0.2299999999999999,0.03
2024-06-24 20:40:41.710234,-0.2299999999999999,0.03
2024-06-24 20:40:41.882076,-0.2299999999999999,0.03
2024-06-24 20:40:42.007110,-0.2299999999999999,0.03
2024-06-24 20:40:42.178977,-0.2199999999999999,0.02
2024-06-24 20:40:42.319581,-0.24,0.02
2024-06-24 20:40:42.491467,-0.24,0.02
2024-06-24 20:40:42.663339,-0.24,0.02
2024-06-24 20:40:42.788311,-0.24,0.02
2024-06-24 20:40:42.944570,-0.24,0.02
2024-06-24 20:40:43.100838,-0.24,0.02
2024-06-24 20:40:43.272977,-0.24,0.02
2024-06-24 20:40:43.397706,-0.24,0.02
2024-06-24 20:40:43.585198,-0.24,0.02
2024-06-24 20:40:43.773339,-0.24,0.02
2024-06-24 20:40:43.897736,-0.2199999999999999,0.02
2024-06-24 20:40:44.069576,-0.2199999999999999,0.02
2024-06-24 20:40:44.225836,-0.2199999999999999,0.02
2024-06-24 20:40:44.398113,-0.2199999999999999,0.02
2024-06-24 20:40:44.585205,-0.2199999999999999,0.02
2024-06-24 20:40:44.772735,-0.2199999999999999,0.02
2024-06-24 20:40:44.944601,-0.2199999999999999,0.02
2024-06-24 20:40:45.085197,-0.2199999999999999,0.02
2024-06-24 20:40:45.257138,-0.2199999999999999,0.02
2024-06-24 20:40:45.444576,-0.2199999999999999,0.02
2024-06-24 20:40:45.585200,-0.2199999999999999,0.02
2024-06-24 20:40:45.741442,-0.24,0.02
2024-06-24 20:40:45.882079,-0.24,0.02
2024-06-24 20:40:46.047533,-0.24,0.02
2024-06-24 20:40:46.196211,-0.24,0.02
2024-06-24 20:40:46.366432,-0.24,0.02
2024-06-24 20:40:46.507071,-0.24,0.03
2024-06-24 20:40:46.679067,-0.24,0.03
2024-06-24 20:40:46.844282,-0.24,0.03
2024-06-24 20:40:47.007095,-0.24,0.03
2024-06-24 20:40:47.147731,-0.24,0.03
2024-06-24 20:40:47.319582,-0.24,0.03
2024-06-24 20:40:47.475843,-0.24,0.03
2024-06-24 20:40:47.617065,-0.24,0.03
2024-06-24 20:40:47.772675,-0.24,0.03
2024-06-24 20:40:47.944599,-0.24,0.03
2024-06-24 20:40:48.116468,-0.24,0.03
2024-06-24 20:40:48.274167,-0.24,0.03
2024-06-24 20:40:48.460183,-0.24,0.03
2024-06-24 20:40:48.600802,-0.24,0.03
2024-06-24 20:40:48.803988,-0.24,0.03
2024-06-24 20:40:48.944533,-0.24,0.03
2024-06-24 20:40:49.116584,-0.24,0.03
2024-06-24 20:40:49.288306,-0.24,0.03
2024-06-24 20:40:49.460194,-0.24,0.03
2024-06-24 20:40:49.585199,-0.24,0.03
2024-06-24 20:40:49.772711,-0.24,0.03
2024-06-24 20:40:49.897673,-0.24,0.03
2024-06-24 20:40:50.044631,-0.24,0.03
2024-06-24 20:40:50.194772,-0.24,0.03
2024-06-24 20:40:50.382087,-0.24,0.03
2024-06-24 20:40:50.522698,-0.24,0.03
2024-06-24 20:40:50.644825,-0.24,0.03
2024-06-24 20:40:50.788343,-0.24,0.03
2024-06-24 20:40:50.928928,-0.24,0.03
2024-06-24 20:40:51.069568,-0.24,0.03
2024-06-24 20:40:51.194563,-0.24,0.03
2024-06-24 20:40:51.335187,-0.24,0.03
2024-06-24 20:40:51.491441,-0.24,0.03
2024-06-24 20:40:51.616444,-0.24,0.03
2024-06-24 20:40:51.803975,-0.24,0.03
2024-06-24 20:40:51.960195,-0.24,0.03
2024-06-24 20:40:52.085217,-0.24,0.03
2024-06-24 20:40:52.210193,-0.24,0.03
2024-06-24 20:40:52.319563,-0.24,0.03
2024-06-24 20:40:52.491448,-0.2299999999999999,0.02
2024-06-24 20:40:52.663350,-0.2299999999999999,0.02
2024-06-24 20:40:52.803936,-0.2299999999999999,0.02
2024-06-24 20:40:52.944582,-0.2299999999999999,0.02
2024-06-24 20:40:53.100815,-0.2299999999999999,0.02
2024-06-24 20:40:53.241426,-0.2299999999999999,0.02
2024-06-24 20:40:53.382056,-0.2299999999999999,0.02
2024-06-24 20:40:53.569621,-0.2299999999999999,0.02
2024-06-24 20:40:53.725834,-0.2299999999999999,0.02
2024-06-24 20:40:53.913334,-0.2299999999999999,0.02
2024-06-24 20:40:54.100786,-0.2299999999999999,0.02
2024-06-24 20:40:54.244271,-0.2299999999999999,0.02
2024-06-24 20:40:54.444538,-0.2299999999999999,0.02
2024-06-24 20:40:54.616432,-0.2299999999999999,0.02
2024-06-24 20:40:54.772669,-0.2299999999999999,0.02
2024-06-24 20:40:54.975800,-0.2299999999999999,0.02
2024-06-24 20:40:55.116452,-0.2299999999999999,0.02
2024-06-24 20:40:55.273632,-0.2299999999999999,0.02
2024-06-24 20:40:55.413293,-0.2299999999999999,0.02
2024-06-24 20:40:55.569535,-0.2299999999999999,0.02
2024-06-24 20:40:55.694614,-0.2299999999999999,0.02
2024-06-24 20:40:55.835190,-0.2299999999999999,0.02
2024-06-24 20:40:55.991450,-0.2299999999999999,0.02
2024-06-24 20:40:56.116454,-0.2299999999999999,0.02
2024-06-24 20:40:56.288590,-0.2299999999999999,0.02
2024-06-24 20:40:56.428935,-0.2299999999999999,0.02
2024-06-24 20:40:56.600840,-0.2299999999999999,0.02
2024-06-24 20:40:56.772713,-0.2299999999999999,0.02
2024-06-24 20:40:56.897657,-0.2299999999999999,0.02
2024-06-24 20:40:57.069552,-0.2299999999999999,0.02
2024-06-24 20:40:57.241467,-0.2299999999999999,0.02
2024-06-24 20:40:57.397905,-0.2299999999999999,0.02
2024-06-24 20:40:57.546133,-0.2299999999999999,0.02
2024-06-24 20:40:57.678917,-0.2299999999999999,0.02
2024-06-24 20:40:57.819616,-0.2299999999999999,0.02
2024-06-24 20:40:57.975825,-0.2299999999999999,0.02
2024-06-24 20:40:58.116439,-0.2299999999999999,0.02
2024-06-24 20:40:58.273276,-0.2299999999999999,0.02
2024-06-24 20:40:58.413331,-0.2299999999999999,0.02
2024-06-24 20:40:58.538288,-0.2299999999999999,0.02
2024-06-24 20:40:58.694555,-0.2299999999999999,0.02
2024-06-24 20:40:58.866436,-0.2299999999999999,0.02
2024-06-24 20:40:59.044291,-0.2299999999999999,0.02
2024-06-24 20:40:59.194537,-0.2299999999999999,0.02
2024-06-24 20:40:59.366411,-0.2299999999999999,0.02
2024-06-24 20:40:59.507083,-0.2299999999999999,0.02
2024-06-24 20:40:59.632150,-0.2299999999999999,0.02
2024-06-24 20:40:59.744637,-0.2299999999999999,0.02
2024-06-24 20:40:59.913334,-0.2299999999999999,0.02
2024-06-24 20:41:00.069560,-0.2299999999999999,0.02
2024-06-24 20:41:00.272683,-0.2299999999999999,0.02
2024-06-24 20:41:00.413310,-0.2299999999999999,0.02
2024-06-24 20:41:00.600808,-0.2299999999999999,0.02
2024-06-24 20:41:00.803942,-0.2299999999999999,0.02
2024-06-24 20:41:00.991428,-0.2199999999999999,0.01
2024-06-24 20:41:01.163371,-0.2199999999999999,0.01
2024-06-24 20:41:01.344580,-0.2199999999999999,0.01
2024-06-24 20:41:01.507052,-0.2199999999999999,0.01
2024-06-24 20:41:01.678926,-0.2299999999999999,0.02
2024-06-24 20:41:01.819529,-0.2299999999999999,0.02
2024-06-24 20:41:02.044269,-0.2299999999999999,0.02
2024-06-24 20:41:02.210208,-0.2199999999999999,0.01
2024-06-24 20:41:02.413314,-0.2199999999999999,0.01
2024-06-24 20:41:02.569576,-0.2199999999999999,0.01
2024-06-24 20:41:02.773320,-0.2199999999999999,0.01
2024-06-24 20:41:02.960546,-0.2199999999999999,0.01
2024-06-24 20:41:03.100808,-0.2199999999999999,0.01
2024-06-24 20:41:03.244469,-0.2199999999999999,0.01
2024-06-24 20:41:03.397909,-0.2199999999999999,0.01
2024-06-24 20:41:03.601415,-0.2199999999999999,0.01
2024-06-24 20:41:03.772706,-0.2199999999999999,0.01
2024-06-24 20:41:03.913283,-0.2199999999999999,0.01
2024-06-24 20:41:04.085166,-0.2199999999999999,0.01
2024-06-24 20:41:04.225791,-0.2199999999999999,0.01
2024-06-24 20:41:04.397737,-0.2199999999999999,0.01
2024-06-24 20:41:04.585168,-0.2199999999999999,0.01
2024-06-24 20:41:04.710186,-0.2199999999999999,0.01
2024-06-24 20:41:04.882087,-0.2199999999999999,0.01
2024-06-24 20:41:05.069567,-0.2199999999999999,0.01
2024-06-24 20:41:05.210195,-0.2199999999999999,0.01
2024-06-24 20:41:05.366421,-0.2299999999999999,0.02
2024-06-24 20:41:05.507078,-0.2299999999999999,0.02
2024-06-24 20:41:05.678922,-0.2299999999999999,0.02
2024-06-24 20:41:05.845310,-0.2299999999999999,0.02
2024-06-24 20:41:06.022685,-0.2299999999999999,0.02
2024-06-24 20:41:06.178941,-0.2299999999999999,0.02
2024-06-24 20:41:06.303932,-0.2299999999999999,0.02
2024-06-24 20:41:06.428959,-0.2199999999999999,0.01
2024-06-24 20:41:06.585179,-0.2199999999999999,0.01
2024-06-24 20:41:06.744578,-0.2199999999999999,0.01
2024-06-24 20:41:06.882061,-0.2199999999999999,0.01
2024-06-24 20:41:07.069688,-0.2199999999999999,0.01
2024-06-24 20:41:07.210181,-0.2199999999999999,0.01
2024-06-24 20:41:07.366427,-0.2199999999999999,0.01
2024-06-24 20:41:07.507038,-0.2199999999999999,0.01
2024-06-24 20:41:07.632064,-0.2199999999999999,0.01
2024-06-24 20:41:07.803925,-0.2199999999999999,0.01
2024-06-24 20:41:07.975781,-0.2199999999999999,0.01
2024-06-24 20:41:08.116413,-0.2199999999999999,0.01
2024-06-24 20:41:08.303928,-0.2199999999999999,0.01
2024-06-24 20:41:08.460170,-0.2199999999999999,0.01
2024-06-24 20:41:08.616423,-0.2199999999999999,0.01
2024-06-24 20:41:08.772660,-0.2199999999999999,0.01
2024-06-24 20:41:08.960206,-0.2199999999999999,0.01
2024-06-24 20:41:09.100811,-0.2199999999999999,0.01
2024-06-24 20:41:09.272717,-0.2299999999999999,0.02
2024-06-24 20:41:09.444606,-0.2299999999999999,0.02
2024-06-24 20:41:09.585158,-0.2299999999999999,0.02
2024-06-24 20:41:09.744654,-0.2299999999999999,0.02
2024-06-24 20:41:09.866467,-0.2299999999999999,0.02
2024-06-24 20:41:09.991413,-0.2299999999999999,0.02
2024-06-24 20:41:10.132027,-0.2199999999999999,0.01
2024-06-24 20:41:10.272702,-0.2199999999999999,0.01
2024-06-24 20:41:10.413338,-0.2199999999999999,0.01
2024-06-24 20:41:10.522716,-0.2199999999999999,0.01
2024-06-24 20:41:10.663323,-0.2199999999999999,0.01
2024-06-24 20:41:10.803898,-0.2199999999999999,0.01
2024-06-24 20:41:10.928935,-0.2199999999999999,0.01
2024-06-24 20:41:11.085377,-0.2199999999999999,0.01
2024-06-24 20:41:11.272830,-0.2199999999999999,0.01
2024-06-24 20:41:11.444865,-0.2199999999999999,0.01
2024-06-24 20:41:11.644996,-0.2199999999999999,0.01
2024-06-24 20:41:11.788649,-0.2199999999999999,0.01
2024-06-24 20:41:11.976235,-0.2199999999999999,0.01
2024-06-24 20:41:12.132478,-0.2299999999999999,0.02
2024-06-24 20:41:12.304313,-0.24,0.03
2024-06-24 20:41:12.546583,-0.2299999999999999,0.02
2024-06-24 20:41:12.694982,-0.25,0.04
2024-06-24 20:41:12.898067,-0.25,0.04
2024-06-24 20:41:13.069972,-0.24,0.03
2024-06-24 20:41:13.246605,-0.24,0.03
2024-06-24 20:41:13.398129,-0.24,0.03
2024-06-24 20:41:13.601243,-0.24,0.03
