time,bid,ask,last,volume,time_msc,flags,volume_real
2024-06-20 14:06:49.495,1.27107,1.27107,0.0,0,1718879809495,134,0.0
2024-06-20 14:06:50.100,1.27106,1.27106,0.0,0,1718879810100,134,0.0
2024-06-20 14:06:50.409,1.27105,1.27105,0.0,0,1718879810409,134,0.0
2024-06-20 14:06:50.604,1.27106,1.27106,0.0,0,1718879810604,134,0.0
2024-06-20 14:06:51.204,1.27105,1.27105,0.0,0,1718879811204,134,0.0
2024-06-20 14:06:51.613,1.27106,1.27106,0.0,0,1718879811613,134,0.0
2024-06-20 14:06:51.810,1.27107,1.27107,0.0,0,1718879811810,134,0.0
2024-06-20 14:06:54.435,1.27101,1.27101,0.0,0,1718879814435,134,0.0
2024-06-20 14:06:54.546,1.27102,1.27102,0.0,0,1718879814546,134,0.0
2024-06-20 14:06:54.636,1.27104,1.27104,0.0,0,1718879814636,134,0.0
2024-06-20 14:06:54.734,1.27103,1.27103,0.0,0,1718879814734,134,0.0
2024-06-20 14:06:56.636,1.27104,1.27104,0.0,0,1718879816636,134,0.0
2024-06-20 14:06:57.133,1.27105,1.27105,0.0,0,1718879817133,134,0.0
2024-06-20 14:06:57.234,1.27106,1.27106,0.0,0,1718879817234,134,0.0
2024-06-20 14:06:57.440,1.27105,1.27105,0.0,0,1718879817440,134,0.0
2024-06-20 14:06:57.639,1.27104,1.27104,0.0,0,1718879817639,134,0.0
2024-06-20 14:06:57.939,1.27103,1.27103,0.0,0,1718879817939,134,0.0
2024-06-20 14:06:58.037,1.27102,1.27102,0.0,0,1718879818037,134,0.0
2024-06-20 14:06:58.948,1.27103,1.27103,0.0,0,1718879818948,134,0.0
2024-06-20 14:06:59.446,1.27102,1.27102,0.0,0,1718879819446,134,0.0
2024-06-20 14:06:59.880,1.27103,1.27103,0.0,0,1718879819880,134,0.0
2024-06-20 14:07:00.150,1.27103,1.27103,0.0,0,1718879820150,130,0.0
2024-06-20 14:07:00.629,1.27104,1.27104,0.0,0,1718879820629,134,0.0
2024-06-20 14:07:00.684,1.27103,1.27103,0.0,0,1718879820684,134,0.0
2024-06-20 14:07:00.753,1.27101,1.27101,0.0,0,1718879820753,134,0.0
2024-06-20 14:07:01.568,1.27099,1.27099,0.0,0,1718879821568,134,0.0
2024-06-20 14:07:01.987,1.27098,1.27098,0.0,0,1718879821987,134,0.0
2024-06-20 14:07:02.069,1.27097,1.27097,0.0,0,1718879822069,134,0.0
2024-06-20 14:07:02.668,1.27098,1.27098,0.0,0,1718879822668,134,0.0
2024-06-20 14:07:03.169,1.27099,1.27099,0.0,0,1718879823169,134,0.0
2024-06-20 14:07:03.672,1.27098,1.27098,0.0,0,1718879823672,134,0.0
2024-06-20 14:07:04.577,1.27097,1.27097,0.0,0,1718879824577,134,0.0
2024-06-20 14:07:05.182,1.27098,1.27098,0.0,0,1718879825182,134,0.0
2024-06-20 14:07:05.284,1.27097,1.27098,0.0,0,1718879825284,130,0.0
2024-06-20 14:07:05.584,1.27098,1.27098,0.0,0,1718879825584,130,0.0
2024-06-20 14:07:06.894,1.27097,1.27098,0.0,0,1718879826894,130,0.0
2024-06-20 14:07:07.094,1.27098,1.27098,0.0,0,1718879827094,130,0.0
2024-06-20 14:07:07.296,1.27097,1.27098,0.0,0,1718879827296,130,0.0
2024-06-20 14:07:08.096,1.27097,1.27097,0.0,0,1718879828096,4,0.0
2024-06-20 14:07:09.504,1.27097,1.27098,0.0,0,1718879829504,4,0.0
2024-06-20 14:07:09.604,1.27098,1.27098,0.0,0,1718879829604,130,0.0
2024-06-20 14:07:09.705,1.27097,1.27097,0.0,0,1718879829705,134,0.0
2024-06-20 14:07:10.814,1.27098,1.27098,0.0,0,1718879830814,134,0.0
2024-06-20 14:07:11.119,1.27097,1.27098,0.0,0,1718879831119,130,0.0
2024-06-20 14:07:11.218,1.27097,1.27097,0.0,0,1718879831218,4,0.0
2024-06-20 14:07:11.824,1.27097,1.27098,0.0,0,1718879831824,4,0.0
2024-06-20 14:07:11.956,1.27097,1.27097,0.0,0,1718879831956,4,0.0
2024-06-20 14:07:12.337,1.27094,1.27094,0.0,0,1718879832337,134,0.0
2024-06-20 14:07:12.446,1.2709,1.2709,0.0,0,1718879832446,134,0.0
2024-06-20 14:07:12.834,1.27089,1.2709,0.0,0,1718879832834,130,0.0
2024-06-20 14:07:13.029,1.2709,1.2709,0.0,0,1718879833029,130,0.0
2024-06-20 14:07:13.482,1.27091,1.27091,0.0,0,1718879833482,134,0.0
2024-06-20 14:07:13.538,1.27093,1.27093,0.0,0,1718879833538,134,0.0
2024-06-20 14:07:15.044,1.27092,1.27093,0.0,0,1718879835044,130,0.0
2024-06-20 14:07:15.149,1.27091,1.27092,0.0,0,1718879835149,134,0.0
2024-06-20 14:07:15.244,1.27092,1.27092,0.0,0,1718879835244,130,0.0
2024-06-20 14:07:15.347,1.27092,1.27093,0.0,0,1718879835347,4,0.0
2024-06-20 14:07:15.447,1.27092,1.27092,0.0,0,1718879835447,4,0.0
2024-06-20 14:07:15.748,1.27092,1.27093,0.0,0,1718879835748,4,0.0
2024-06-20 14:07:16.855,1.27092,1.27092,0.0,0,1718879836855,4,0.0
2024-06-20 14:07:17.158,1.2709,1.2709,0.0,0,1718879837158,134,0.0
2024-06-20 14:07:17.255,1.27089,1.2709,0.0,0,1718879837255,130,0.0
2024-06-20 14:07:17.458,1.27089,1.27089,0.0,0,1718879837458,4,0.0
2024-06-20 14:07:17.861,1.2709,1.2709,0.0,0,1718879837861,134,0.0
2024-06-20 14:07:17.961,1.27089,1.2709,0.0,0,1718879837961,130,0.0
2024-06-20 14:07:18.157,1.2709,1.2709,0.0,0,1718879838157,130,0.0
2024-06-20 14:07:18.462,1.27089,1.2709,0.0,0,1718879838462,130,0.0
2024-06-20 14:07:18.971,1.27091,1.27091,0.0,0,1718879838971,134,0.0
2024-06-20 14:07:19.065,1.2709,1.2709,0.0,0,1718879839065,134,0.0
2024-06-20 14:07:19.277,1.27091,1.27091,0.0,0,1718879839277,134,0.0
2024-06-20 14:07:19.480,1.27094,1.27094,0.0,0,1718879839480,134,0.0
2024-06-20 14:07:19.578,1.27097,1.27097,0.0,0,1718879839578,134,0.0
2024-06-20 14:07:21.485,1.27096,1.27096,0.0,0,1718879841485,134,0.0
2024-06-20 14:07:21.783,1.27097,1.27097,0.0,0,1718879841783,134,0.0
2024-06-20 14:07:21.987,1.27098,1.27098,0.0,0,1718879841987,134,0.0
2024-06-20 14:07:22.191,1.27099,1.27099,0.0,0,1718879842191,134,0.0
2024-06-20 14:07:23.903,1.27098,1.27098,0.0,0,1718879843903,134,0.0
2024-06-20 14:07:24.706,1.27097,1.27097,0.0,0,1718879844706,134,0.0
2024-06-20 14:07:24.909,1.27096,1.27096,0.0,0,1718879844909,134,0.0
2024-06-20 14:07:25.519,1.27095,1.27095,0.0,0,1718879845519,134,0.0
2024-06-20 14:07:25.619,1.27094,1.27094,0.0,0,1718879845619,134,0.0
2024-06-20 14:07:26.732,1.27093,1.27093,0.0,0,1718879846732,134,0.0
2024-06-20 14:07:26.932,1.27096,1.27096,0.0,0,1718879846932,134,0.0
2024-06-20 14:07:27.084,1.27097,1.27097,0.0,0,1718879847084,134,0.0
2024-06-20 14:07:28.335,1.27098,1.27098,0.0,0,1718879848335,134,0.0
2024-06-20 14:07:28.532,1.27097,1.27097,0.0,0,1718879848532,134,0.0
2024-06-20 14:07:29.265,1.27098,1.27098,0.0,0,1718879849265,134,0.0
2024-06-20 14:07:29.634,1.27099,1.27099,0.0,0,1718879849634,134,0.0
2024-06-20 14:07:30.237,1.27098,1.27098,0.0,0,1718879850237,134,0.0
2024-06-20 14:07:30.440,1.27099,1.27099,0.0,0,1718879850440,134,0.0
2024-06-20 14:07:31.139,1.27098,1.27098,0.0,0,1718879851139,134,0.0
2024-06-20 14:07:31.640,1.27099,1.27099,0.0,0,1718879851640,134,0.0
2024-06-20 14:07:32.444,1.27098,1.27098,0.0,0,1718879852444,134,0.0
2024-06-20 14:07:32.743,1.27097,1.27097,0.0,0,1718879852743,134,0.0
2024-06-20 14:07:32.947,1.27096,1.27096,0.0,0,1718879852947,134,0.0
2024-06-20 14:07:33.382,1.27095,1.27095,0.0,0,1718879853382,134,0.0
2024-06-20 14:07:33.459,1.27097,1.27097,0.0,0,1718879853459,134,0.0
2024-06-20 14:07:33.946,1.27098,1.27098,0.0,0,1718879853946,134,0.0
2024-06-20 14:07:35.559,1.27097,1.27097,0.0,0,1718879855559,134,0.0
2024-06-20 14:07:39.671,1.27096,1.27096,0.0,0,1718879859671,134,0.0
2024-06-20 14:07:39.770,1.27094,1.27094,0.0,0,1718879859770,134,0.0
2024-06-20 14:07:39.875,1.27097,1.27097,0.0,0,1718879859875,134,0.0
2024-06-20 14:07:40.675,1.27096,1.27096,0.0,0,1718879860675,134,0.0
2024-06-20 14:07:40.770,1.27095,1.27095,0.0,0,1718879860770,134,0.0
2024-06-20 14:07:41.074,1.27094,1.27094,0.0,0,1718879861074,134,0.0
2024-06-20 14:07:41.568,1.27095,1.27095,0.0,0,1718879861568,134,0.0
2024-06-20 14:07:41.967,1.27096,1.27096,0.0,0,1718879861967,134,0.0
2024-06-20 14:07:42.166,1.27095,1.27095,0.0,0,1718879862166,134,0.0
2024-06-20 14:07:42.966,1.27096,1.27096,0.0,0,1718879862966,134,0.0
2024-06-20 14:07:43.163,1.27095,1.27095,0.0,0,1718879863163,134,0.0
2024-06-20 14:07:43.280,1.27097,1.27097,0.0,0,1718879863280,134,0.0
2024-06-20 14:07:43.772,1.27098,1.27098,0.0,0,1718879863772,134,0.0
2024-06-20 14:07:47.079,1.27099,1.27099,0.0,0,1718879867079,134,0.0
2024-06-20 14:07:47.588,1.271,1.271,0.0,0,1718879867588,134,0.0
2024-06-20 14:07:55.400,1.27099,1.27099,0.0,0,1718879875400,134,0.0
2024-06-20 14:07:55.701,1.271,1.271,0.0,0,1718879875701,134,0.0
2024-06-20 14:07:56.804,1.27099,1.27099,0.0,0,1718879876804,134,0.0
2024-06-20 14:07:57.017,1.271,1.271,0.0,0,1718879877017,134,0.0
2024-06-20 14:08:00.016,1.271,1.271,0.0,0,1718879880016,130,0.0
2024-06-20 14:08:01.839,1.27099,1.27099,0.0,0,1718879881839,134,0.0
2024-06-20 14:08:02.124,1.271,1.271,0.0,0,1718879882124,134,0.0
2024-06-20 14:08:02.518,1.27099,1.27099,0.0,0,1718879882518,134,0.0
2024-06-20 14:08:02.822,1.271,1.271,0.0,0,1718879882822,134,0.0
2024-06-20 14:08:02.933,1.27099,1.27099,0.0,0,1718879882933,134,0.0
2024-06-20 14:08:03.026,1.27098,1.27098,0.0,0,1718879883026,134,0.0
2024-06-20 14:08:03.125,1.27097,1.27097,0.0,0,1718879883125,134,0.0
2024-06-20 14:08:03.228,1.27098,1.27098,0.0,0,1718879883228,134,0.0
2024-06-20 14:08:07.435,1.27099,1.27099,0.0,0,1718879887435,134,0.0
2024-06-20 14:08:10.740,1.27098,1.27098,0.0,0,1718879890740,134,0.0
2024-06-20 14:08:10.942,1.27099,1.27099,0.0,0,1718879890942,134,0.0
2024-06-20 14:08:11.043,1.27098,1.27098,0.0,0,1718879891043,134,0.0
2024-06-20 14:08:11.343,1.27099,1.27099,0.0,0,1718879891343,134,0.0
2024-06-20 14:08:12.041,1.271,1.271,0.0,0,1718879892041,134,0.0
2024-06-20 14:08:12.246,1.27099,1.27099,0.0,0,1718879892246,134,0.0
2024-06-20 14:08:12.750,1.27098,1.27098,0.0,0,1718879892750,134,0.0
2024-06-20 14:08:14.047,1.27099,1.27099,0.0,0,1718879894047,134,0.0
2024-06-20 14:08:14.350,1.271,1.271,0.0,0,1718879894350,134,0.0
2024-06-20 14:08:14.864,1.27099,1.27099,0.0,0,1718879894864,134,0.0
2024-06-20 14:08:16.255,1.271,1.271,0.0,0,1718879896255,134,0.0
2024-06-20 14:08:19.165,1.27099,1.27099,0.0,0,1718879899165,134,0.0
2024-06-20 14:08:19.469,1.271,1.271,0.0,0,1718879899469,134,0.0
2024-06-20 14:08:22.265,1.27101,1.27101,0.0,0,1718879902265,134,0.0
2024-06-20 14:08:22.366,1.271,1.271,0.0,0,1718879902366,134,0.0
2024-06-20 14:08:24.104,1.27101,1.27101,0.0,0,1718879904104,134,0.0
2024-06-20 14:08:24.169,1.27102,1.27102,0.0,0,1718879904169,134,0.0
2024-06-20 14:08:24.275,1.27105,1.27105,0.0,0,1718879904275,134,0.0
2024-06-20 14:08:24.376,1.27107,1.27107,0.0,0,1718879904376,134,0.0
2024-06-20 14:08:29.678,1.27108,1.27108,0.0,0,1718879909678,134,0.0
2024-06-20 14:08:30.887,1.27107,1.27107,0.0,0,1718879910887,134,0.0
2024-06-20 14:08:31.690,1.27103,1.27103,0.0,0,1718879911690,134,0.0
2024-06-20 14:08:31.792,1.27101,1.27101,0.0,0,1718879911792,134,0.0
2024-06-20 14:08:32.307,1.271,1.271,0.0,0,1718879912307,134,0.0
2024-06-20 14:08:35.101,1.27101,1.27101,0.0,0,1718879915101,134,0.0
2024-06-20 14:08:35.308,1.271,1.271,0.0,0,1718879915308,134,0.0
2024-06-20 14:08:39.527,1.27098,1.27098,0.0,0,1718879919527,134,0.0
2024-06-20 14:08:39.725,1.27097,1.27097,0.0,0,1718879919725,134,0.0
2024-06-20 14:08:41.727,1.27098,1.27098,0.0,0,1718879921727,134,0.0
2024-06-20 14:08:52.751,1.27099,1.27099,0.0,0,1718879932751,134,0.0
2024-06-20 14:08:54.852,1.271,1.271,0.0,0,1718879934852,134,0.0
2024-06-20 14:08:54.955,1.27099,1.27099,0.0,0,1718879934955,134,0.0
2024-06-20 14:08:55.149,1.27098,1.27098,0.0,0,1718879935149,134,0.0
2024-06-20 14:08:55.650,1.27099,1.27099,0.0,0,1718879935650,134,0.0
2024-06-20 14:08:55.851,1.27098,1.27098,0.0,0,1718879935851,134,0.0
2024-06-20 14:08:59.157,1.27097,1.27097,0.0,0,1718879939157,134,0.0
2024-06-20 14:08:59.457,1.27098,1.27098,0.0,0,1718879939457,134,0.0
2024-06-20 14:09:00.484,1.27097,1.27097,0.0,0,1718879940484,134,0.0
2024-06-20 14:09:01.063,1.27098,1.27098,0.0,0,1718879941063,134,0.0
2024-06-20 14:09:06.274,1.27097,1.27097,0.0,0,1718879946274,134,0.0
2024-06-20 14:09:10.270,1.27096,1.27096,0.0,0,1718879950270,134,0.0
2024-06-20 14:09:12.675,1.27097,1.27097,0.0,0,1718879952675,134,0.0
2024-06-20 14:09:12.977,1.27098,1.27098,0.0,0,1718879952977,134,0.0
2024-06-20 14:09:13.979,1.27097,1.27097,0.0,0,1718879953979,134,0.0
2024-06-20 14:09:14.185,1.27098,1.27098,0.0,0,1718879954185,134,0.0
2024-06-20 14:09:14.480,1.27097,1.27097,0.0,0,1718879954480,134,0.0
2024-06-20 14:09:15.283,1.27098,1.27098,0.0,0,1718879955283,134,0.0
2024-06-20 14:09:16.183,1.27097,1.27097,0.0,0,1718879956183,134,0.0
2024-06-20 14:09:17.585,1.27098,1.27098,0.0,0,1718879957585,134,0.0
2024-06-20 14:09:17.888,1.27097,1.27097,0.0,0,1718879957888,134,0.0
2024-06-20 14:09:18.188,1.27098,1.27098,0.0,0,1718879958188,134,0.0
2024-06-20 14:09:18.399,1.27097,1.27097,0.0,0,1718879958399,134,0.0
2024-06-20 14:09:18.691,1.27096,1.27096,0.0,0,1718879958691,134,0.0
2024-06-20 14:09:18.894,1.27097,1.27097,0.0,0,1718879958894,134,0.0
2024-06-20 14:09:19.791,1.27096,1.27096,0.0,0,1718879959791,134,0.0
2024-06-20 14:09:19.903,1.27094,1.27094,0.0,0,1718879959903,134,0.0
2024-06-20 14:09:21.204,1.27093,1.27093,0.0,0,1718879961204,134,0.0
2024-06-20 14:09:21.806,1.27091,1.27091,0.0,0,1718879961806,134,0.0
2024-06-20 14:09:22.007,1.2709,1.2709,0.0,0,1718879962007,134,0.0
2024-06-20 14:09:22.107,1.27089,1.27089,0.0,0,1718879962107,134,0.0
2024-06-20 14:09:22.812,1.27088,1.27088,0.0,0,1718879962812,134,0.0
2024-06-20 14:09:23.113,1.27089,1.27089,0.0,0,1718879963113,134,0.0
2024-06-20 14:09:24.116,1.27088,1.27088,0.0,0,1718879964116,134,0.0
2024-06-20 14:09:24.819,1.27087,1.27087,0.0,0,1718879964819,134,0.0
2024-06-20 14:09:25.924,1.27088,1.27088,0.0,0,1718879965924,134,0.0
2024-06-20 14:09:27.429,1.27087,1.27087,0.0,0,1718879967429,134,0.0
2024-06-20 14:09:28.430,1.27088,1.27088,0.0,0,1718879968430,134,0.0
2024-06-20 14:09:29.734,1.27087,1.27087,0.0,0,1718879969734,134,0.0
2024-06-20 14:09:29.933,1.27088,1.27088,0.0,0,1718879969933,134,0.0
2024-06-20 14:09:30.242,1.27087,1.27087,0.0,0,1718879970242,134,0.0
2024-06-20 14:09:30.433,1.27088,1.27088,0.0,0,1718879970433,134,0.0
2024-06-20 14:09:30.934,1.27087,1.27087,0.0,0,1718879970934,134,0.0
2024-06-20 14:09:31.235,1.27088,1.27088,0.0,0,1718879971235,134,0.0
2024-06-20 14:09:35.644,1.27087,1.27087,0.0,0,1718879975644,134,0.0
2024-06-20 14:09:36.348,1.27088,1.27088,0.0,0,1718879976348,134,0.0
2024-06-20 14:09:36.648,1.27087,1.27087,0.0,0,1718879976648,134,0.0
2024-06-20 14:09:36.845,1.27088,1.27088,0.0,0,1718879976845,134,0.0
2024-06-20 14:09:37.551,1.27089,1.27089,0.0,0,1718879977551,134,0.0
2024-06-20 14:09:37.849,1.2709,1.2709,0.0,0,1718879977849,134,0.0
2024-06-20 14:09:38.047,1.27089,1.27089,0.0,0,1718879978047,134,0.0
2024-06-20 14:09:38.355,1.27088,1.27088,0.0,0,1718879978355,134,0.0
2024-06-20 14:09:38.750,1.27089,1.27089,0.0,0,1718879978750,134,0.0
2024-06-20 14:09:38.949,1.27088,1.27088,0.0,0,1718879978949,134,0.0
2024-06-20 14:09:39.248,1.27089,1.27089,0.0,0,1718879979248,134,0.0
2024-06-20 14:09:43.458,1.27088,1.27088,0.0,0,1718879983458,134,0.0
2024-06-20 14:09:43.557,1.27089,1.27089,0.0,0,1718879983557,134,0.0
2024-06-20 14:09:46.056,1.2709,1.2709,0.0,0,1718879986056,134,0.0
2024-06-20 14:09:46.358,1.27089,1.27089,0.0,0,1718879986358,134,0.0
2024-06-20 14:09:46.562,1.2709,1.2709,0.0,0,1718879986562,134,0.0
2024-06-20 14:09:46.762,1.27089,1.27089,0.0,0,1718879986762,134,0.0
2024-06-20 14:09:55.781,1.2709,1.2709,0.0,0,1718879995781,134,0.0
2024-06-20 14:09:55.879,1.27091,1.27091,0.0,0,1718879995879,134,0.0
2024-06-20 14:09:56.081,1.2709,1.27091,0.0,0,1718879996081,130,0.0
2024-06-20 14:09:56.378,1.27091,1.27091,0.0,0,1718879996378,130,0.0
2024-06-20 14:09:57.279,1.2709,1.27091,0.0,0,1718879997279,130,0.0
2024-06-20 14:09:57.683,1.27089,1.27089,0.0,0,1718879997683,134,0.0
2024-06-20 14:09:58.187,1.2709,1.2709,0.0,0,1718879998187,134,0.0
2024-06-20 14:09:58.290,1.27089,1.27089,0.0,0,1718879998290,134,0.0
2024-06-20 14:09:58.882,1.2709,1.2709,0.0,0,1718879998882,134,0.0
2024-06-20 14:09:59.785,1.27089,1.27089,0.0,0,1718879999785,134,0.0
2024-06-20 14:10:00.089,1.27089,1.27089,0.0,0,1718880000089,130,0.0
2024-06-20 14:10:00.190,1.2709,1.2709,0.0,0,1718880000190,134,0.0
2024-06-20 14:10:00.323,1.27087,1.27087,0.0,0,1718880000323,134,0.0
2024-06-20 14:10:00.734,1.27088,1.27088,0.0,0,1718880000734,134,0.0
2024-06-20 14:10:01.195,1.27087,1.27087,0.0,0,1718880001195,134,0.0
2024-06-20 14:10:01.700,1.27084,1.27084,0.0,0,1718880001700,134,0.0
2024-06-20 14:10:01.811,1.2708,1.2708,0.0,0,1718880001811,134,0.0
2024-06-20 14:10:01.908,1.2707899999999999,1.2707899999999999,0.0,0,1718880001908,134,0.0
2024-06-20 14:10:02.693,1.2708,1.2708,0.0,0,1718880002693,134,0.0
2024-06-20 14:10:03.594,1.2707899999999999,1.2707899999999999,0.0,0,1718880003594,134,0.0
2024-06-20 14:10:05.905,1.27078,1.27078,0.0,0,1718880005905,134,0.0
2024-06-20 14:10:06.122,1.2707899999999999,1.2707899999999999,0.0,0,1718880006122,134,0.0
2024-06-20 14:10:12.008,1.27078,1.27078,0.0,0,1718880012008,134,0.0
2024-06-20 14:10:14.718,1.2707899999999999,1.2707899999999999,0.0,0,1718880014718,134,0.0
2024-06-20 14:10:15.522,1.27078,1.27078,0.0,0,1718880015522,134,0.0
2024-06-20 14:10:16.023,1.2707899999999999,1.2707899999999999,0.0,0,1718880016023,134,0.0
2024-06-20 14:10:16.318,1.27078,1.2707899999999999,0.0,0,1718880016318,130,0.0
2024-06-20 14:10:16.423,1.27078,1.27078,0.0,0,1718880016423,4,0.0
2024-06-20 14:10:24.032,1.2707899999999999,1.2707899999999999,0.0,0,1718880024032,134,0.0
2024-06-20 14:10:24.235,1.27078,1.27078,0.0,0,1718880024235,134,0.0
2024-06-20 14:10:24.334,1.2707899999999999,1.2707899999999999,0.0,0,1718880024334,134,0.0
2024-06-20 14:10:24.839,1.27078,1.27078,0.0,0,1718880024839,134,0.0
2024-06-20 14:10:25.340,1.2707899999999999,1.2707899999999999,0.0,0,1718880025340,134,0.0
2024-06-20 14:10:26.142,1.2707600000000001,1.2707600000000001,0.0,0,1718880026142,134,0.0
2024-06-20 14:10:26.246,1.27073,1.27073,0.0,0,1718880026246,134,0.0
2024-06-20 14:10:26.643,1.27072,1.27072,0.0,0,1718880026643,134,0.0
2024-06-20 14:10:26.746,1.2707,1.2707,0.0,0,1718880026746,134,0.0
2024-06-20 14:10:27.551,1.27069,1.27069,0.0,0,1718880027551,134,0.0
2024-06-20 14:10:28.252,1.2707,1.2707,0.0,0,1718880028252,134,0.0
2024-06-20 14:10:28.349,1.27071,1.27071,0.0,0,1718880028349,134,0.0
2024-06-20 14:10:28.451,1.2707,1.2707,0.0,0,1718880028451,134,0.0
2024-06-20 14:10:28.558,1.27069,1.27069,0.0,0,1718880028558,134,0.0
2024-06-20 14:10:28.748,1.2707,1.2707,0.0,0,1718880028748,134,0.0
2024-06-20 14:10:28.852,1.27069,1.27069,0.0,0,1718880028852,134,0.0
2024-06-20 14:10:29.255,1.27068,1.27068,0.0,0,1718880029255,134,0.0
2024-06-20 14:10:29.452,1.27069,1.27069,0.0,0,1718880029452,134,0.0
2024-06-20 14:10:30.155,1.2707,1.2707,0.0,0,1718880030155,134,0.0
2024-06-20 14:10:30.460,1.27069,1.27069,0.0,0,1718880030460,134,0.0
2024-06-20 14:10:31.259,1.2707,1.2707,0.0,0,1718880031259,134,0.0
2024-06-20 14:10:31.761,1.27069,1.27069,0.0,0,1718880031761,134,0.0
2024-06-20 14:10:31.956,1.2707,1.2707,0.0,0,1718880031956,134,0.0
2024-06-20 14:10:32.864,1.27071,1.27071,0.0,0,1718880032864,134,0.0
2024-06-20 14:10:32.958,1.27072,1.27072,0.0,0,1718880032958,134,0.0
2024-06-20 14:10:35.869,1.27073,1.27073,0.0,0,1718880035869,134,0.0
2024-06-20 14:10:36.466,1.27072,1.27072,0.0,0,1718880036466,134,0.0
2024-06-20 14:10:36.666,1.27073,1.27073,0.0,0,1718880036666,134,0.0
2024-06-20 14:10:36.864,1.27072,1.27072,0.0,0,1718880036864,134,0.0
2024-06-20 14:10:37.380,1.27073,1.27073,0.0,0,1718880037380,134,0.0
2024-06-20 14:10:38.172,1.27072,1.27072,0.0,0,1718880038172,134,0.0
2024-06-20 14:10:38.380,1.27073,1.27073,0.0,0,1718880038380,134,0.0
2024-06-20 14:10:41.080,1.27072,1.27072,0.0,0,1718880041080,134,0.0
2024-06-20 14:10:41.385,1.27073,1.27073,0.0,0,1718880041385,134,0.0
2024-06-20 14:10:41.682,1.27072,1.27072,0.0,0,1718880041682,134,0.0
2024-06-20 14:10:42.081,1.27073,1.27073,0.0,0,1718880042081,134,0.0
2024-06-20 14:10:43.295,1.27072,1.27072,0.0,0,1718880043295,134,0.0
2024-06-20 14:10:43.390,1.27073,1.27073,0.0,0,1718880043390,134,0.0
2024-06-20 14:10:45.795,1.27072,1.27072,0.0,0,1718880045795,134,0.0
2024-06-20 14:10:45.994,1.27073,1.27073,0.0,0,1718880045994,134,0.0
2024-06-20 14:10:46.291,1.27072,1.27072,0.0,0,1718880046291,134,0.0
2024-06-20 14:10:46.495,1.27073,1.27073,0.0,0,1718880046495,134,0.0
2024-06-20 14:10:46.790,1.27072,1.27072,0.0,0,1718880046790,134,0.0
2024-06-20 14:10:48.998,1.27073,1.27073,0.0,0,1718880048998,134,0.0
2024-06-20 14:10:49.611,1.27075,1.27075,0.0,0,1718880049611,134,0.0
2024-06-20 14:10:49.710,1.2707600000000001,1.2707600000000001,0.0,0,1718880049710,134,0.0
2024-06-20 14:10:49.902,1.27077,1.27077,0.0,0,1718880049902,134,0.0
2024-06-20 14:10:50.404,1.2707600000000001,1.2707600000000001,0.0,0,1718880050404,134,0.0
2024-06-20 14:10:50.505,1.27073,1.27073,0.0,0,1718880050505,134,0.0
2024-06-20 14:10:51.211,1.27072,1.27072,0.0,0,1718880051211,134,0.0
2024-06-20 14:10:51.906,1.27073,1.27073,0.0,0,1718880051906,134,0.0
2024-06-20 14:10:52.109,1.27071,1.27071,0.0,0,1718880052109,134,0.0
2024-06-20 14:10:52.207,1.2707,1.2707,0.0,0,1718880052207,134,0.0
2024-06-20 14:10:52.313,1.27071,1.27071,0.0,0,1718880052313,134,0.0
2024-06-20 14:10:52.510,1.2707,1.2707,0.0,0,1718880052510,134,0.0
2024-06-20 14:10:52.608,1.27071,1.27071,0.0,0,1718880052608,134,0.0
2024-06-20 14:10:52.712,1.27072,1.27072,0.0,0,1718880052712,134,0.0
2024-06-20 14:10:53.014,1.27073,1.27073,0.0,0,1718880053014,134,0.0
2024-06-20 14:10:53.213,1.27072,1.27072,0.0,0,1718880053213,134,0.0
2024-06-20 14:10:54.008,1.27073,1.27073,0.0,0,1718880054008,134,0.0
2024-06-20 14:10:55.009,1.27072,1.27072,0.0,0,1718880055009,134,0.0
2024-06-20 14:10:55.217,1.27073,1.27073,0.0,0,1718880055217,134,0.0
2024-06-20 14:10:55.321,1.27072,1.27072,0.0,0,1718880055321,134,0.0
2024-06-20 14:10:56.825,1.27073,1.27073,0.0,0,1718880056825,134,0.0
2024-06-20 14:10:58.326,1.27072,1.27072,0.0,0,1718880058326,134,0.0
2024-06-20 14:10:59.329,1.27071,1.27071,0.0,0,1718880059329,134,0.0
2024-06-20 14:10:59.826,1.27072,1.27072,0.0,0,1718880059826,134,0.0
2024-06-20 14:11:00.032,1.27072,1.27072,0.0,0,1718880060032,130,0.0
2024-06-20 14:11:00.740,1.27073,1.27073,0.0,0,1718880060740,134,0.0
2024-06-20 14:11:00.836,1.27074,1.27074,0.0,0,1718880060836,134,0.0
2024-06-20 14:11:00.935,1.27073,1.27073,0.0,0,1718880060935,134,0.0
2024-06-20 14:11:01.287,1.27072,1.27072,0.0,0,1718880061287,134,0.0
2024-06-20 14:11:01.433,1.27073,1.27073,0.0,0,1718880061433,134,0.0
2024-06-20 14:11:05.345,1.27072,1.27072,0.0,0,1718880065345,134,0.0
2024-06-20 14:11:05.847,1.27073,1.27073,0.0,0,1718880065847,134,0.0
2024-06-20 14:11:05.943,1.27072,1.27072,0.0,0,1718880065943,134,0.0
2024-06-20 14:11:06.045,1.27073,1.27073,0.0,0,1718880066045,134,0.0
